source,category,model,storage_gb,battery_health_pct,cosmetic_grade,carrier_locked,observed_price_usd,observed_at,external_id,title
ebay_sold,smartphones,iphone_14_pro_max,128,,B,false,472.61,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_336,"Apple iPhone 14 PRO MAX - 128GB -Fully Unlocked - VERY GOOD Condition"
ebay_sold,smartphones,iphone_14_pro_max,128,,A,false,467.32,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_337,"Apple iPhone 14 Pro Max A2651 (Fully Unlocked) 128GB Space Black (Excellent)"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,476.76,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_338,"Apple iPhone 14 Pro Max A2651 256GB Unlocked - Good Refurbished"
ebay_sold,smartphones,iphone_14_pro_max,128,,B,false,466.39,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_339,"Apple iPhone 14 Pro Max 128GB Unlocked Very Good Condition - All Colors"
ebay_sold,smartphones,iphone_14_pro_max,,,B,false,409.21,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_340,"UNLOCKED Apple iPhone 14 Pro Max"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,321.3,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_341,"iPhone 14 Pro Max, 256gb Gold"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,392.58,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_342,"애플 아이폰 14 프로 맥스 256GB 언락 중고"
ebay_sold,smartphones,iphone_14_pro_max,1024,,B,false,391.78,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_343,"Apple iPhone 14 Pro Max - 128GB 256GB 512GB 1TB - All Colors - Good Condition"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,492.31,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_344,"iPhone 14 Pro Max - Factory Unlocked - 256GB - Black - Good"
ebay_sold,smartphones,iphone_14_pro_max,,,B,false,545.93,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_345,"Iphone 14 Pro Max"
ebay_sold,smartphones,iphone_14_pro_max,512,,B,false,489.15,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_346,"Apple iPhone 14 Pro Max 512GB Unlocked AT&T T-Mobile Verizon Good Condition"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,491.27,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_347,"Apple iPhone 14 Pro Max A2651 256GB Unlocked - Very Good Refurbished"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,506.82,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_348,"iPhone 14 Pro Max - Factory Unlocked - 256GB - Purple - Very Good"
ebay_sold,smartphones,iphone_14_pro_max,1024,,B,false,1347.37,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_349,"Apple iPhone 14 Pro Max 6.7""  Apple A16 48MP, 1TB, Space Black"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,367.94,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_350,"Apple iPhone 14 Pro Max 256GB Purple, Unlocked"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,412.95,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_351,"Apple iPhone 14 Pro Max - 256GB - Deep Purple (Unlocked) Boxed READ DESCRIPTION "
ebay_sold,smartphones,iphone_14_pro_max,128,,B,false,368.66,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_352,"Apple iPhone 14 Pro Max - 128GB - Unlocked (Read Description)"
ebay_sold,smartphones,iphone_14_pro_max,128,,B,false,373.12,2026-04-13T12:00:00.000Z,ebay_iphone_14_pro_max_353,"Apple iPhone 14 Pro Max - 128 GB - Space Black - Good Condition (Unlocked)"
ebay_sold,smartphones,iphone_14_pro_max,512,,B,false,559.67,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_354,"Apple iPhone 14 Pro Max 512GB Unlocked Very Good Condition - All Colors"
ebay_sold,smartphones,iphone_14_pro_max,1024,,A,false,506.82,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_355,"Apple iPhone 14 Pro Max - 128GB 256GB 512GB 1TB - All Colors - Excellent"
ebay_sold,smartphones,iphone_14_pro_max,128,,B,false,424.93,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_356,"Apple iPhone 14 Pro Max 128GB Unlocked Good Condition - All Colors"
ebay_sold,smartphones,iphone_14_pro_max,128,,B,false,254.78,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_357,"Apple iPhone 14 Pro Max- 128GB - Deep Purple (Unlocked)"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,506.82,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_358,"iPhone 14 Pro Max - Unlocked - 256GB - Gold - Very Good"
ebay_sold,smartphones,iphone_14_pro_max,1024,,B,false,513.04,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_359,"애플 아이폰 14 프로 맥스 1TB 언락 - 상태 매우 좋음"
ebay_sold,smartphones,iphone_14_pro_max,256,,B,false,353.43,2026-04-12T12:00:00.000Z,ebay_iphone_14_pro_max_360,"Apple iPhone 14 Pro Max - 256 GB - Gold (Unlocked)"
ebay_sold,smartphones,iphone_15_pro,128,90,B,false,559.92,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_361,"Apple iPhone 15 Pro | 128GB | Blue Titanium | Boxed | 90% BH | GREAT CONDITION"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,510.92,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_362,"Apple iPhone 15 Pro 128GB Unlocked AT&T T-Mobile Verizon Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,595.96,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_363,"Apple iPhone 15 Pro 128GB Unlocked - Blue Titanium (Open Box)"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,472.57,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_364,"Apple iPhone 15 Pro 128GB Unlocked AT&T T-Mobile Verizon Very Good Condition"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,484.01,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_365,"Apple iPhone 15 Pro 128GB Unlocked - Excellent"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,646.73,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_366,"open box Apple iPhone 15 Pro 128GB Natural titanium COLOR FULLY Unlocked"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,471.57,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_367,"Apple iPhone 15 Pro A2848 128GB Unlocked - Very Good Refurbished"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,419.93,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_368,"Apple iPhone 15 Pro 128GB Unlocked, Changed Screen"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,839.74,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_369,"Apple iPhone 15 Pro SIM Free Unlocked 128GB/256GB/512GB/1TB Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,128,88,B,false,558.53,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_370,"Apple iPhone 15 Pro 128GB Blue Unlocked 88% BH iOS26 Smartphone - Good"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,594.93,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_371,"iPhone 15 Pro. White Titanium. Unlocked"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,477.58,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_372,"Apple iPhone 15 Pro A2848 (Fully Unlocked) 128GB Black Titanium (Very Good)"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,472.62,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_373,"Apple iPhone 15 Pro 128GB Unlocked - Excellent (NO FACE ID)"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,501.63,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_374,"Apple iPhone 15 Pro A2848 128GB Unlocked - Excellent Refurbished"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,538.94,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_375,"Apple iPhone 15 Pro 128GB Unlocked Excellent Condition - All Colors"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,685.76,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_376,"Apple iPhone 15 Pro SIM Free Unlocked 128GB/256GB/512GB/1TB Good Condition"
ebay_sold,smartphones,iphone_15_pro,128,91,A,false,698.51,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_377,"Apple iPhone 15 Pro 6.1"" 128GB White Titanium Unlocked 5G - Excellent - 91% BH"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,685.9,2026-03-08T12:00:00.000Z,ebay_iphone_15_pro_378,"애플 아이폰 15 프로 128GB / 256GB / 512GB 상태 매우 좋음"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,626.52,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_379,"Apple iPhone 15 Pro (Excellent Condition) for AT&T, Cricket, TMobile or MetroPCS"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,377.95,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_380,"Boxed Apple iPhone 15 Pro 128GB, Grey Titanium, on o2, SEE PHOTOS"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,409.34,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_381,"Apple iPhone 13 Pro Max A15 Bionic chip Pro 12MP camera system: Telephoto, Wide"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,497.48,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_382,"Apple iPhone 15 Pro 128GB Unlocked Very Good Condition - All Colors"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,537.92,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_383,"Apple iPhone 15 Pro 128/256/512GB and 1TB  Unlocked Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,621.52,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_384,"Apple iPhone 15 Pro - All Sizes - Unlocked - All Colors  Good Condition"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,559.67,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_385,"Apple iPhone 15 Pro (Great Condition) - (Unlocked, AT&T, T-Mobile, Verizon)"
ebay_sold,smartphones,iphone_15_pro,128,,C,false,558.53,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_386,"Apple iPhone 15 Pro - All Sizes - Unlocked - All Colours- Fair"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,410.43,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_387,"Apple iPhone 15 Pro - 128GB - Unlocked (Read Description)"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,570.05,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_388,"iPhone 15 Pro 128GB physical & E-sim Unlocked"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,519.25,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_389,"iPhone 15 Pro 128GB 256GB 512GB 1TB Verizon AT&T T-Mobile Unlocked (Excellent)"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,498.53,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_390,"Apple iPhone 15 Pro Smartphone 128 GB Fully Unlocked Excellent"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,658.09,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_391,"애플 아이폰 15 프로 128GB 256GB 512GB 1TB (공기계) ✅ 1년 보증✅✨O/B✨"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,698.51,2026-04-12T12:00:00.000Z,ebay_iphone_15_pro_392,"iPhone 15 PRO 128GB Natural Titanium –Excellent condition & Unlocked- extras inc"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,755.91,2026-04-12T12:00:00.000Z,ebay_iphone_15_pro_393,"Apple iPhone 15 Pro 128GB/256GB 5G Unlocked Silver Brand New Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,549.31,2026-04-12T12:00:00.000Z,ebay_iphone_15_pro_394,"Apple iPhone 15 Pro, 128/256/512GB, 1TB - Unlocked - Refurbished Excellent"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,475.73,2026-04-12T12:00:00.000Z,ebay_iphone_15_pro_395,"Apple iPhone 15 Pro 256/512GB/1TB  Unlocked Very Good Condition"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,450.85,2026-04-12T12:00:00.000Z,ebay_iphone_15_pro_396,"iPhone Lot | i15 Pro Max | i14 | i11 Pro Max "
ebay_sold,smartphones,iphone_15_pro,128,,A,false,479.82,2026-04-11T12:00:00.000Z,ebay_iphone_15_pro_397,"Apple iPhone 15 Pro 128GB Unlocked - Excellent"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,264.57,2026-04-11T12:00:00.000Z,ebay_iphone_15_pro_398,"Apple iPhone 16/16 Pro/15 Pro Max/14/13/12/11 Pro Unlocked Smartphone Warranty"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,535.84,2026-04-10T12:00:00.000Z,ebay_iphone_15_pro_399,"Apple iPhone 15 Pro 128GB Black - Unlocked AT&T T-Mobile Verizon 7629947"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,684.5,2026-04-11T12:00:00.000Z,ebay_iphone_15_pro_400,"Apple iPhone 15 Pro 128GB 256GB 512GB 1TB Unlocked All Colours - UK Phone - Good"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,559.68,2026-04-11T12:00:00.000Z,ebay_iphone_15_pro_401,"Apple iPhone 15 Pro - 128GB 256GB 512GB 1TB - All Colors - Good Condition"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,727.9,2026-02-20T12:00:00.000Z,ebay_iphone_15_pro_402,"애플 아이폰 15 프로 128GB / 256GB / 512GB 깨끗한 상태"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,741.89,2026-04-10T12:00:00.000Z,ebay_iphone_15_pro_403,"Apple iPhone 15 Pro 128gb 256gb 512gb Unlocked - All Colours - Very Good A"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,497.48,2026-04-10T12:00:00.000Z,ebay_iphone_15_pro_404,"애플 아이폰 15 프로 48메가픽셀 카메라 6.1인치 화면 iOS 블랙 화이트 블루 그레이"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,529.62,2026-04-10T12:00:00.000Z,ebay_iphone_15_pro_405,"Apple iPhone 15 Pro 256GB"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,475.73,2026-04-10T12:00:00.000Z,ebay_iphone_15_pro_406,"Apple iPhone 15 Pro - 128 GB - Natural Titanium (Unlocked)"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,454.87,2026-04-10T12:00:00.000Z,ebay_iphone_15_pro_407,"Apple iPhone 15 Pro 6.1"" Unlocked 128GB - (Blue Titanium) A2848 w/Warranty"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,595.96,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_408,"Apple iPhone 15 Pro 128GB Unlocked - Natural (Open Box)"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,608.38,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_409,"아이폰 15 프로 128GB '내추럴 티타늄' 이마큘레이트 상태 박스 포장 언락 90%"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,489.94,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_410,"iPhone 15 Pro 128GB White Unlocked"
ebay_sold,smartphones,iphone_15_pro,128,,A,false,527.55,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_411,"Apple iPhone 15 Pro - 128GB - Black Titanium (Unlocked) - Excellent"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,501.33,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_412,"Apple iPhone 15 Pro 128GB BlueTitanium (Unlocked) Boxed"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,524.93,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_413,"iPhone 15 Pro - 128GB - Black Titanium [Unlocked]"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,536.88,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_414,"애플 아이폰 15 프로 128GB 블랙 티타늄 LTE 셀룰러 Straight Talk/TracFone"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,846.4,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_415,"Apple iPhone 15 Pro, Unlocked Smartphone, 128GB, 256GB - SYDNEY STOCK"
ebay_sold,smartphones,iphone_15_pro,128,,B,false,517.94,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_416,"IPhone 15 pro! 128GB! Blue Titanium! (unlocked) "
ebay_sold,smartphones,iphone_15_pro,128,99,A,false,518.22,2026-04-08T12:00:00.000Z,ebay_iphone_15_pro_417,"Apple iPhone 15 Pro (128Gb) Blue Titanium -Unlocked - MINT Condition 99% Battery"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,776.3,2025-09-20T12:00:00.000Z,ebay_iphone_15_pro_418,"Apple iPhone 15 Pro Max 256GB Unlocked - Excellent"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,540.02,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_419,"Apple iPhone 15 Pro - 256GB - Blue Titanium (Unlocked)"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,774.22,2025-07-17T12:00:00.000Z,ebay_iphone_15_pro_420,"UNLOCKED Apple iPhone 15 Pro Max - 256 GB - All Colors - Grade A Very Good"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,572.64,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_421,"Apple iPhone 15 Pro Max 256GB White titanium (Unlocked eSIM - )"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,621.87,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_422,"iPhone 15 Pro 256GB - White AirPods (unlocked)"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,621.86,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_423,"iPhone 15 pro max 256 GB White unlocked great condition"
ebay_sold,smartphones,iphone_15_pro,256,100,A,false,838.5,2026-04-09T12:00:00.000Z,ebay_iphone_15_pro_424,"iPhone 15 Pro 256GB Blue Titanium Unlocked 100% Battery Health Brand New"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,554.49,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_425,"Apple iPhone 15 Pro Max 256GB Unlocked - Good"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,652.95,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_426,"Apple iPhone 15 Pro Max (Unlocked, AT&T, T-Mobile, Verizon) Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,602.17,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_427,"Apple iPhone 15 Pro Max 256GB Unlocked - Excellent"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,532.72,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_428,"Apple iPhone 15 Pro 256GB Unlocked - Excellent"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,579.37,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_429,"Apple iPhone 15 Pro Max - 256GB - Black Titanium (Unlocked) - Good"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,839.74,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_430,"Apple iPhone 15 Pro SIM Free Unlocked 128GB/256GB/512GB/1TB Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,601.65,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_431,"Apple iPhone 15 Pro Max A2849 (Fully Unlocked) 256GB Black Titanium (Very Good)"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,590.76,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_432,"Apple iPhone 15 Pro Max - 256GB - Fully Unlocked - VERY GOOD Condition"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,700.63,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_433,"Apple iPhone 15 Pro Max 256GB Natural Blue White Black Unlocked eSIM - Open BOX"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,528.59,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_434,"애플 아이폰 15 프로 맥스 - 256GB - 공기계 (설명 필독)"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,336.85,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_435,"iphone 15 pro max 256 gb unlocked"
ebay_sold,smartphones,iphone_15_pro,256,88,B,false,574.07,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_436,"Apple iPhone 15 Pro 256GB Natural Titanium, 88% Battery Health"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,618.71,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_437,"Apple iPhone 15 Pro Max 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,256,86,B,false,615.92,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_438,"Apple iPhone 15 Pro Max Unlocked, 255GB, 86% Battery Health Good Condition "
ebay_sold,smartphones,iphone_15_pro,256,87,A,false,608.41,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_439,"Apple iPhone 15 Pro 256GB Unlocked 87% Battery Health - mint condition "
ebay_sold,smartphones,iphone_15_pro,256,,B,false,673.69,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_440,"iphone pro max 15 256gb unlocked"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,621.86,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_441,"Apple iPhone 15 Pro Max 256GB Unlocked Very Good Condition - All Colors"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,518.21,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_442,"애플 아이폰 15 프로 맥스 A2849 - 공기계 - 상태"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,585.59,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_443,"Apple iPhone 15 Pro Max 6.7'' 256GB 512GB 1TB Unlocked All Colors - Very Good"
ebay_sold,smartphones,iphone_15_pro,1024,,B,false,685.76,2026-04-14T12:00:00.000Z,ebay_iphone_15_pro_444,"Apple iPhone 15 Pro SIM Free Unlocked 128GB/256GB/512GB/1TB Good Condition"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,155.47,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_445,"iPhone 15 Pro"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,590.76,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_446,"Apple iPhone 15 Pro Max 256GB Unlocked 6.7"" LTPO 48MP eSIM 5G Natural Titanium"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,559.67,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_447,"Apple iPhone 15 Pro Max 256GB/512GB - All Colors (Unlocked) A2849 ~ Used/Good!"
ebay_sold,smartphones,iphone_15_pro,256,,C,false,490.33,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_448,"iPhone 15 Pro max (256GB) – Black - Unlocked – Cracked Back, Fully working."
ebay_sold,smartphones,iphone_15_pro,256,,B,false,474.54,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_449,"iPhone 15 Pro Max Natural Titanium 256GB "
ebay_sold,smartphones,iphone_15_pro,128,,B,false,685.9,2026-03-08T12:00:00.000Z,ebay_iphone_15_pro_450,"애플 아이폰 15 프로 128GB / 256GB / 512GB 상태 매우 좋음"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,673.15,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_451,"Apple iPhone 15 Pro Max 256GB FACTORY UNLOCKED A2849 GSM + CDMA  - OPEN BOX"
ebay_sold,smartphones,iphone_15_pro,256,87,A,false,622.08,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_452,"Apple iPhone 15 Pro Max 256GB Silver - 87% battery health - Excellent condition "
ebay_sold,smartphones,iphone_15_pro,256,,A,false,606.31,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_453,"Apple iPhone 15 Pro A2848 256GB Unlocked Open Box"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,409.34,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_454,"Apple iPhone 13 Pro Max A15 Bionic chip Pro 12MP camera system: Telephoto, Wide"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,621.86,2025-10-31T12:00:00.000Z,ebay_iphone_15_pro_455,"Apple iPhone 15 Pro Max 256GB Unlocked 6.7"" LTPO 48MP eSIM 5G Natural Titanium"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,979.88,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_456,"NEW Apple iPhone 15 Pro Max 5G 256GB Smartphone SIM-Free Unlocked - Black"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,582.47,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_457,"Apple iPhone 15 Pro Max 256GB Unlocked - Very Good"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,569.01,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_458,"Apple iPhone 15 Pro 128/256/512GB and 1TB  Unlocked Excellent Condition"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,621.52,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_459,"애플 아이폰 15 프로 - 모든 사이즈 - 언락 - 모든 색상 상태 좋음"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,362.76,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_460,"iphone 15 pro max, 256gb Blue Titanium."
ebay_sold,smartphones,iphone_15_pro,256,,B,false,642.59,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_461,"Apple iPhone 15 Pro (Great Condition) - (Unlocked, AT&T, T-Mobile, Verizon)"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,611.49,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_462,"Apple iPhone 15 Pro Max 256GB Blue Unlocked Worldwide Excellent Never Repaired"
ebay_sold,smartphones,iphone_15_pro,1024,,A,false,1026.02,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_463,"APPLE IPHONE 15 PRO MAX 256GB 512GB 1TB (UNLOCKED) ✅ NEVER ACTIVATED ✅ ❖SEALED❖"
ebay_sold,smartphones,iphone_15_pro,256,,A,false,621.86,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_464,"Apple iPhone 15 Pro Max 256GB Natural Factory Unlocked Excellent Never Repaired"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,621.87,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_465,"Apple iPhone 15 Pro Max Unlocked Smartphone 256GB Black Titanium with AirPods"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,614.52,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_466,"애플 아이폰 15 프로 - 모든 사이즈 - 공기계 - 모든 색상 - 상태 양호"
ebay_sold,smartphones,iphone_15_pro,256,,B,false,671.9,2026-04-13T12:00:00.000Z,ebay_iphone_15_pro_467,"Apple iPhone 15 Pro Max 256GB Unlocked"
